ticker,pattern_type,description,entry_label,exit_label,train_n,train_mean_ret,train_std_ret,train_t_stat,train_p_value,train_win_rate,train_sharpe,test_n,test_mean_ret,test_std_ret,test_t_stat,test_p_value,test_win_rate,test_sharpe,test_win_ci_lo,test_win_ci_hi,fdr_p_value,condition,significant
crude,vix_regime,[vix_low] Buy Wed_Close -> Sell Close+5d,Wed_Close,Close+5d,189,0.0010431710557953372,0.04502795322689753,0.2320215241690332,0.8167736618301844,0.5661375661375662,0.2316718795852788,82,-0.004197764340460438,0.04329341551651278,-0.9311066778535859,0.35456528000846327,0.524390243902439,-0.969608031701575,0.4176454367591391,0.628952017155979,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Thu_Close -> Sell Close+5d,Thu_Close,Close+5d,200,0.0006721500950029123,0.047254160420181116,0.11670630719199097,0.9072104880679801,0.525,0.14224146382587152,86,-0.002484670779774612,0.04149122132421719,-0.614592188379227,0.5404657840013674,0.4883720930232558,-0.5988425263163761,0.38550397038221695,0.59223462732753,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Fri_Close -> Sell Close+5d,Fri_Close,Close+5d,208,0.0009550731822365853,0.046937718667657016,0.20655396999763617,0.8365612373965278,0.5432692307692307,0.20347669408455712,90,-0.0028880164671929573,0.04204212420006712,-0.7111544295453822,0.47884823949778454,0.45555555555555555,-0.6869340030131842,0.3565944565658975,0.5581555050715851,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_high] Buy Mon_Close -> Sell Close+10d,Mon_Close,Close+10d,186,0.006089839251783055,0.13356764250687447,-0.2636704755851162,0.7923273097605518,0.5268817204301075,0.4559367177173635,81,0.0071539492213826,0.07483473737225735,-0.18228730408898403,0.8558183899316015,0.5061728395061729,0.9559663697082345,0.3995059708753621,0.6122806998144883,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Tue_Close -> Sell Close+10d,Tue_Close,Close+10d,204,0.012916877749167935,0.16035349132051868,0.3765365128155171,0.7069113406905345,0.5588235294117647,0.8055251957906764,88,0.011810992657686325,0.07730608703971226,0.37787824079695015,0.7064414209056118,0.48863636363636365,1.5278218197253988,0.38687686309205005,0.5913465128073245,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Wed_Close -> Sell Close+10d,Wed_Close,Close+10d,205,0.01345505958412817,0.12043310374981869,0.5664078259267558,0.5717391701529979,0.551219512195122,1.1172226875493463,89,0.009535219177882458,0.06960458641758632,0.11538101193160501,0.9084060058352003,0.5280898876404494,1.3699124825879698,0.4253736442483641,0.6284815241244343,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Thu_Close -> Sell Close+10d,Thu_Close,Close+10d,190,0.008697796152233163,0.1068678358085239,0.0024042642129262,0.998084212337898,0.5263157894736842,0.8138834370911268,82,0.006720061927270723,0.06592492128739949,-0.267446694506009,0.7898050589554442,0.47560975609756095,1.0193507699424673,0.37104798284402096,0.5823545632408609,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Fri_Close -> Sell Close+10d,Fri_Close,Close+10d,179,-0.0008701876964650948,0.20349108474816963,-0.626088740204659,0.5320587530653133,0.553072625698324,-0.042762939592267415,77,0.012265862031773706,0.07762841516786197,0.4027984937583745,0.6882272913472673,0.5324675324675324,1.5800737404274297,0.4221482516277277,0.6397010932640111,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_low] Buy Mon_Close -> Sell Close+10d,Mon_Close,Close+10d,172,0.0044532022060937045,0.06194203491412417,1.1519904507907637,0.25093301754223074,0.5174418604651163,0.7189305634320184,74,-0.00809676892104449,0.049796403621482806,-1.2170410609706896,0.2275085481483061,0.43243243243243246,-1.6259746351544633,0.32565937789932076,0.5458746090690868,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Tue_Close -> Sell Close+10d,Tue_Close,Close+10d,192,0.001216637602332752,0.06286529681782785,0.48809060598216764,0.6260455102005799,0.5208333333333334,0.19353087695717808,83,-0.007537642346702562,0.05163244504290008,-1.145955577182423,0.25514679150900577,0.5301204819277109,-1.4598654664600386,0.42380777365590233,0.6337683189080303,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Wed_Close -> Sell Close+10d,Wed_Close,Close+10d,189,0.0012840712670244897,0.06191151659920893,0.506636553567105,0.6130035252536588,0.5185185185185185,0.20740426621060948,81,-0.0108425379071157,0.046316912228423796,-1.9000047160988853,0.06103558688746479,0.43209876543209874,-2.3409457551148765,0.329719027705932,0.540627594705715,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Thu_Close -> Sell Close+10d,Thu_Close,Close+10d,199,0.003215771192562284,0.06465071867309612,0.9183420889323376,0.35955712435548703,0.5628140703517588,0.4974068747514947,86,-0.005982467800462247,0.051834280746934636,-0.885574464106364,0.3783453336229281,0.46511627906976744,-1.1541527564875176,0.36345695311713955,0.5697588400121011,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Fri_Close -> Sell Close+10d,Fri_Close,Close+10d,207,-0.0003636137412465487,0.06657769757868935,0.13796188521191485,0.8904052999037437,0.5410628019323671,-0.05461494681710602,90,-0.006303241783484667,0.04862338388656587,-1.028249046632367,0.3066191380329899,0.4444444444444444,-1.2963395962299915,0.3461548633017185,0.5472825887451348,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_high] Buy Mon_Close -> Sell Close+20d,Mon_Close,Close+20d,186,0.01792997586677765,0.1932375364602308,-0.10385604405867428,0.9173960919766649,0.5268817204301075,0.9278723065519789,81,0.009590151467711359,0.10903607776383295,-0.8051543774534582,0.42311716233985597,0.4567901234567901,0.8795392923508473,0.352731535009501,0.564761770161547,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Tue_Close -> Sell Close+20d,Tue_Close,Close+20d,204,0.03089253537179926,0.23600429485447855,0.6934852299971829,0.488797809540733,0.553921568627451,1.3089819145387906,88,0.015244866161348984,0.10408435138377069,-0.37284688759305823,0.7101692370223373,0.5113636363636364,1.4646645685612671,0.40865348719267547,0.61312313690795,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Wed_Close -> Sell Close+20d,Wed_Close,Close+20d,205,0.02906989060887069,0.18310938108613506,0.7538419898266248,0.4518133177244668,0.5414634146341464,1.5875697048637913,89,0.01555507859781825,0.0958757517718769,-0.37673624158033325,0.707276516574877,0.4943820224719101,1.6224205088716706,0.39291271906748554,0.5963162472579547,0.9988106200615792,vix_high,False
