date,gap_pct,abs_gap_pct,intraday_return,gap_filled,gap_direction
2015-04-13,0.0024373050706489254,0.0024373050706489254,0.0036640440821427557,True,1.0
2015-04-16,-0.008710685455342993,0.008710685455342993,-0.0057496086579350856,False,-1.0
2015-04-17,-0.0009935326163702275,0.0009935326163702275,-0.010582809567024218,False,-1.0
2015-04-20,0.0014873117229258657,0.0014873117229258657,-0.019805564484704868,True,1.0
2015-04-21,-0.0037878341259718405,0.0037878341259718405,-0.004556696231622659,True,-1.0
2015-04-22,0.0027036364924950015,0.0027036364924950015,0.0034879057336599235,True,1.0
2015-04-23,0.0057534667753628265,0.0057534667753628265,-0.009424216081754712,True,1.0
2015-04-24,0.0008811772379058773,0.0008811772379058773,-0.011950247210638892,True,1.0
2015-04-27,0.003046242399385931,0.003046242399385931,-0.01401468123200058,True,1.0
2015-04-28,0.00021305608142546884,0.00021305608142546884,0.00852649017446551,True,1.0
2015-04-29,-0.0013034427436344166,0.0013034427436344166,-0.004235728418184211,True,-1.0
2015-04-30,-0.0018507843077763281,0.0018507843077763281,-0.005228281354489634,False,-1.0
2015-05-04,0.005934095787752857,0.005934095787752857,0.01238150351981609,False,1.0
2015-05-05,0.0007741519285759578,0.0007741519285759578,-0.0016310785402906967,True,1.0
2015-05-06,-0.0009850321334913857,0.0009850321334913857,-0.026404975553644947,True,-1.0
2015-05-07,-0.0024700506360380388,0.0024700506360380388,-0.0024390485715612233,True,-1.0
2015-05-08,0.009209064712887127,0.009209064712887127,0.007378712414683638,False,1.0
2015-05-11,0.006311444218091925,0.006311444218091925,0.009953634843680937,False,1.0
2015-05-12,0.0001081517822287619,0.0001081517822287619,-0.023924645360332855,True,1.0
2015-05-13,0.006718339360131949,0.006718339360131949,0.006588041619464145,True,1.0
2015-05-14,-0.0003642788103688074,0.0003642788103688074,-0.001002131783888288,True,-1.0
2015-05-15,0.0019575896734829244,0.0019575896734829244,0.002675849812522228,True,1.0
2015-05-18,0.0027353703251501126,0.0027353703251501126,0.010706183286736622,False,1.0
2015-05-19,-0.0020839412321341897,0.0020839412321341897,0.0011309201660583944,True,-1.0
2015-05-20,0.00322748366705088,0.00322748366705088,0.0036460007209619095,False,1.0
2015-05-21,0.0013355889947466832,0.0013355889947466832,-0.0016005690912324383,True,1.0
2015-05-22,0.001365633535209595,0.001365633535209595,0.003136696746219982,True,1.0
2015-05-25,-0.0024589108822305333,0.0024589108822305333,-0.008046833426960375,False,-1.0
2015-05-26,0.0008183279322600878,0.0008183279322600878,-0.004506332950577922,True,1.0
2015-05-27,-0.004388784628222703,0.004388784628222703,0.0038360313600915357,True,-1.0
2015-05-28,0.0013318679310057964,0.0013318679310057964,-0.0031992756374709702,True,1.0
2015-05-29,0.0009736277647553793,0.0009736277647553793,0.012795665507596502,True,1.0
2015-06-01,-0.001944637240741088,0.001944637240741088,0.0019187253111170512,True,-1.0
2015-06-02,0.00111454616490744,0.00111454616490744,-0.024440898060905495,True,1.0
2015-06-03,-0.0004856461102959702,0.0004856461102959702,-0.011825166912237194,True,-1.0
2015-06-04,0.0024646045465717644,0.0024646045465717644,-0.0030042366226718676,True,1.0
2015-06-05,-0.0014144010796338677,0.0014144010796338677,-0.0005480508532014547,True,-1.0
2015-06-08,0.0011891877840815755,0.0011891877840815755,-0.009871582877212114,True,1.0
2015-06-09,-0.002194128970496623,0.002194128970496623,-0.0005108201153989909,True,-1.0
2015-06-10,0.00021813921286680514,0.00021813921286680514,0.012499802993392931,False,1.0
2015-06-11,0.004043302449432576,0.004043302449432576,-0.023531034978136793,True,1.0
2015-06-12,-0.0006904906793259894,0.0006904906793259894,0.002895758639259668,True,-1.0
2015-06-15,0.0004635151834252157,0.0004635151834252157,0.0034182010309382347,True,1.0
2015-06-16,-0.0012103603924991898,0.0012103603924991898,0.005384624112755254,True,-1.0
2015-06-17,0.004585437540615271,0.004585437540615271,0.0009091325298032029,False,1.0
2015-06-18,0.002737471950326265,0.002737471950326265,0.007505811267087918,False,1.0
2015-06-19,0.003247901139085968,0.003247901139085968,0.002902008078611304,False,1.0
2015-06-22,0.004176269589398397,0.004176269589398397,0.011356871273066595,False,1.0
2015-06-23,0.0029151556998279317,0.0029151556998279317,0.0004893624288323297,True,1.0
2015-06-24,0.0021297476425561307,0.0021297476425561307,-0.004589706342970445,True,1.0
2015-06-25,-0.0029422379930643078,0.0029422379930643078,0.007407407407407408,True,-1.0
2015-06-26,-0.000482234423374613,0.000482234423374613,-0.001530934260805628,True,-1.0
2015-06-29,-0.015994297996118966,0.015994297996118966,0.008651649696227783,False,-1.0
2015-06-30,-0.0002465355301136106,0.0002465355301136106,0.006270827114604585,True,-1.0
2015-07-01,0.0009260918922148533,0.0009260918922148533,0.0091687574615729,False,1.0
2015-07-02,0.002235925619948329,0.002235925619948329,-0.003192866348820908,True,1.0
2015-07-03,-0.0005684828746268609,0.0005684828746268609,0.00530808679085217,True,-1.0
2015-07-06,-0.011638321660099777,0.011638321660099777,0.016217214534100938,True,-1.0
2015-07-07,0.0003930474377317748,0.0003930474377317748,-0.0017242619567767287,True,1.0
2015-07-08,-0.00841279445153498,0.00841279445153498,-0.009023413221942198,False,-1.0
2015-07-09,0.0002152091317800364,0.0002152091317800364,-0.004339564532853835,True,1.0
2015-07-10,0.004460607368174817,0.004460607368174817,-0.0006156556540103942,True,1.0
2015-07-13,0.004389686823218652,0.004389686823218652,0.007431050716008217,True,1.0
2015-07-14,0.001294287381205959,0.001294287381205959,-0.0019479140510594204,True,1.0
2015-07-15,0.0011001504216588706,0.0011001504216588706,0.007136542202281377,False,1.0
2015-07-16,0.0026221387702241345,0.0026221387702241345,0.007242958669485005,False,1.0
2015-07-17,0.0018123252410789637,0.0018123252410789637,-0.001600340995386733,True,1.0
2015-07-20,0.00163194270370304,0.00163194270370304,-0.0023713394619830383,True,1.0
2015-07-21,-0.00022667595769457042,0.00022667595769457042,-0.00837642326193106,True,-1.0
2015-07-22,-0.0020165655368915396,0.0020165655368915396,0.014244177508884254,True,-1.0
2015-07-23,0.001210423966236173,0.001210423966236173,-0.006264542182851197,True,1.0
2015-07-24,-0.00019202008195812735,0.00019202008195812735,-0.007754939411657551,False,-1.0
2015-07-27,-0.00345596704678064,0.00345596704678064,-0.015437832268273246,False,-1.0
2015-07-28,0.0012079427550532233,0.0012079427550532233,-0.004073492249072154,True,1.0
2015-07-29,0.003430443729758906,0.003430443729758906,0.0011296494876361924,False,1.0
2015-07-30,0.005008948757417604,0.005008948757417604,0.000570251240049899,False,1.0
2015-07-31,0.0040727404453866295,0.0040727404453866295,0.00907628854264084,False,1.0
2015-08-03,-0.0026016184236517925,0.0026016184236517925,0.00380692574308891,True,-1.0
2015-08-04,0.002463968391703645,0.002463968391703645,-0.005511287923173112,True,1.0
2015-08-05,0.0035869627782811426,0.0035869627782811426,0.002398376069069392,False,1.0
2015-08-06,0.002083299852135633,0.002083299852135633,0.00033201169400009714,True,1.0
2015-08-07,-0.0009140651418375768,0.0009140651418375768,-0.0018879586613418243,True,-1.0
2015-08-10,0.0014478657719651318,0.0014478657719651318,-0.005992816908592748,True,1.0
2015-08-11,0.00268023212260318,0.00268023212260318,-0.010072069669975129,True,1.0
2015-08-12,-0.00196746941819267,0.00196746941819267,-0.011396331597635955,False,-1.0
2015-08-13,0.0041918927811138386,0.0041918927811138386,-0.0034111462613839304,True,1.0
2015-08-14,0.005564963728862289,0.005564963728862289,0.013829488263955185,False,1.0
2015-08-17,0.0014028438626870702,0.0014028438626870702,-0.0062364685906453315,True,1.0
2015-08-18,0.003367794621550775,0.003367794621550775,-0.004620326774198363,True,1.0
2015-08-19,0.00017716779970626594,0.00017716779970626594,0.003200333791435477,True,1.0
2015-08-20,-0.0028369816694589307,0.0028369816694589307,-0.01160420573057017,True,-1.0
2015-08-21,-0.008043905452211042,0.008043905452211042,-0.000656223066458312,False,-1.0
2015-08-24,-0.029397766764649027,0.029397766764649027,-0.030654384563622603,False,-1.0
2015-08-25,0.011064144236618004,0.011064144236618004,-0.0018618065219073185,True,1.0
2015-08-26,-0.0019605104787122716,0.0019605104787122716,-0.009332176643304409,True,-1.0
2015-08-27,0.016652014396302126,0.016652014396302126,0.003452597621576735,False,1.0
2015-08-28,0.013177840774719047,0.013177840774719047,-0.00642561788308436,False,1.0
2015-08-31,0.0009122532019477186,0.0009122532019477186,-0.004738295759590474,True,1.0
2015-09-01,-0.007947211988908942,0.007947211988908942,-0.01544017028946715,False,-1.0
2015-09-02,0.009093394272876207,0.009093394272876207,-0.017774739116489136,True,1.0
2015-09-03,0.007444628134313853,0.007444628134313853,0.006244789466497895,False,1.0
2015-09-04,-0.002505445181675828,0.002505445181675828,-0.01901095670000112,False,-1.0
2015-09-07,0.00402352613694162,0.00402352613694162,-0.016530415159605204,True,1.0
2015-09-08,0.0038234099819759435,0.0038234099819759435,0.013251683922569485,True,1.0
2015-09-09,0.015296081378239521,0.015296081378239521,0.0016333903214242173,False,1.0
2015-09-10,-0.011453494468350431,0.011453494468350431,0.00764004560210458,True,-1.0
2015-09-11,0.0058678890176312535,0.0058678890176312535,-0.005680512791936883,True,1.0
2015-09-14,0.0027987487342098277,0.0027987487342098277,0.007828590285521787,True,1.0
2015-09-15,-0.0006224271769506812,0.0006224271769506812,-0.004861865752153955,True,-1.0
2015-09-16,0.007376326688847453,0.007376326688847453,0.001559533214807158,False,1.0
2015-09-18,0.008646537135405504,0.008646537135405504,0.0018135923886604542,False,1.0
2015-09-21,-0.008819943021720714,0.008819943021720714,0.008291739576091766,True,-1.0
2015-09-22,0.004725991471803964,0.004725991471803964,-0.025303165347797134,True,1.0
2015-09-23,-0.009555799071140554,0.009555799071140554,0.01403582573950563,True,-1.0
2015-09-24,-0.0009623172185391722,0.0009623172185391722,0.0038400819084581034,True,-1.0
2015-09-28,0.0030882385063862234,0.0030882385063862234,-0.012302302323357163,True,1.0
2015-09-29,-0.008979308881335702,0.008979308881335702,0.015221870691585019,True,-1.0
2015-09-30,0.010320935999937247,0.010320935999937247,0.00311069215935262,False,1.0
2015-10-01,0.0054284118398606526,0.0054284118398606526,-0.005148854592924927,True,1.0
2015-10-05,0.006816862993901229,0.006816862993901229,0.014265868713457516,False,1.0
2015-10-06,0.007531485731035102,0.007531485731035102,-0.0033678211236511974,True,1.0
2015-10-07,-0.0008217575478050461,0.0008217575478050461,0.003829970573176312,True,-1.0
2015-10-08,0.0023662897604780227,0.0023662897604780227,-0.008222759306279928,True,1.0
2015-10-09,0.00701163061195181,0.00701163061195181,0.00040922970753585683,False,1.0
2015-10-12,0.00510394809219326,0.00510394809219326,-0.01067847929827492,True,1.0
2015-10-13,-0.002658517373658967,0.002658517373658967,0.0012004506018304707,True,-1.0
2015-10-14,-0.003603218547781691,0.003603218547781691,0.0006788112246112459,True,-1.0
2015-10-15,0.003262274526212891,0.003262274526212891,0.005550523619183669,False,1.0
2015-10-16,0.001729982349165597,0.001729982349165597,0.005431034749898037,True,1.0
2015-10-19,0.0029617587571922075,0.0029617587571922075,0.0015128501849282065,False,1.0
2015-10-20,0.0006344372691299182,0.0006344372691299182,-0.0022522631429290176,True,1.0
2015-10-21,-0.00039953049256908745,0.00039953049256908745,-0.0008051746870768813,True,-1.0
2015-10-23,0.006853109462171681,0.006853109462171681,-0.0015406138100683055,False,1.0
2015-10-26,0.004604957466212712,0.004604957466212712,-0.008771736575334985,True,1.0
2015-10-27,-0.0036559546309330054,0.0036559546309330054,0.0003099238028837152,False,-1.0
2015-10-28,-0.005344469894395225,0.005344469894395225,-0.0021614267169371743,False,-1.0
2015-10-29,0.000520119431468349,0.000520119431468349,-0.007791643737126958,True,1.0
2015-10-30,0.0014546558618670448,0.0014546558618670448,-0.007108961154725333,True,1.0
2015-11-02,-0.0013947779851245475,0.0013947779851245475,-0.0004655753693170555,False,-1.0
2015-11-03,0.0044157467371193585,0.0044157467371193585,-0.0031719999794696464,True,1.0
2015-11-04,0.005483358264205539,0.005483358264205539,-0.00798278915357614,True,1.0
2015-11-05,-0.0012251060193740804,0.0012251060193740804,-0.00932710298217389,False,-1.0
2015-11-06,0.00013822088605971167,0.00013822088605971167,-0.0002827858877568316,True,1.0
2015-11-09,-0.020875477259437242,0.020875477259437242,0.01630022088562899,False,-1.0
2015-11-10,-0.004750365970341134,0.004750365970341134,-0.011964303700570094,False,-1.0
2015-11-13,-0.0026852065089611543,0.0026852065089611543,-2.5790221832391488e-05,False,-1.0
2015-11-16,-0.003774653571773648,0.003774653571773648,0.009524166131109254,True,-1.0
2015-11-17,0.005399264957405021,0.005399264957405021,-0.0014270037028189203,True,1.0
2015-11-18,-0.0018372964386315826,0.0018372964386315826,-0.011676894703101915,True,-1.0
2015-11-19,0.007333376024315166,0.007333376024315166,0.006965397701739744,False,1.0
2015-11-20,-0.0001083928030665264,0.0001083928030665264,0.00186815727389883,True,-1.0
2015-11-23,0.0016483310911837468,0.0016483310911837468,-0.002573225744964737,True,1.0
2015-11-24,-0.0015606586616555723,0.0015606586616555723,-0.0006890267122304453,True,-1.0
2015-11-26,0.0007086425019531935,0.0007086425019531935,0.005952406541286016,False,1.0
2015-11-27,0.0033994131805344992,0.0033994131805344992,0.004057858728791082,True,1.0
2015-11-30,-0.000812090995994873,0.000812090995994873,-0.00012600409513309182,True,-1.0
2015-12-01,0.002885845101761129,0.002885845101761129,-0.00040838637621576395,True,1.0
2015-12-02,0.002740486145190461,0.002740486145190461,-0.0056853205643732155,True,1.0
2015-12-03,-0.0036627172689469973,0.0036627172689469973,-0.004827696150065095,False,-1.0
2015-12-04,-0.005919241782716626,0.005919241782716626,-0.004566643837819623,False,-1.0
2015-12-07,0.004452627607470787,0.004452627607470787,-0.006543795360080218,True,1.0
2015-12-08,-0.003464071739000986,0.003464071739000986,-0.004755418322349292,True,-1.0
2015-12-09,-0.0008050424133977114,0.0008050424133977114,-0.010785524007536872,True,-1.0
2015-12-10,0.004045951354679803,0.004045951354679803,0.005233341753187374,True,1.0
2015-12-11,0.0021215224425845474,0.0021215224425845474,-0.0115785107295231,True,1.0
2015-12-14,-0.006865559679003262,0.006865559679003262,0.012152312323238535,True,-1.0
2015-12-15,0.001189547504733106,0.001189547504733106,0.005450996590003314,True,1.0
2015-12-16,0.0031619808028979972,0.0031619808028979972,0.003320268255881687,False,1.0
2015-12-17,0.004147892857451091,0.004147892857451091,0.007876127547305512,True,1.0
2015-12-18,-0.0019695953291422115,0.0019695953291422115,-0.0085516110649476,False,-1.0
2015-12-21,-0.0021000254521851827,0.0021000254521851827,0.01146453739690455,True,-1.0
2015-12-22,-0.00064462634171466,0.00064462634171466,-0.005530411682578392,True,-1.0
2015-12-23,0.0056960605566322145,0.0056960605566322145,0.00453358352515302,False,1.0
2015-12-24,0.00289854424721465,0.00289854424721465,-0.003511354183172239,True,1.0
2015-12-28,0.00027355005736227927,0.00027355005736227927,0.007878434415059171,False,1.0
2015-12-29,0.0005110683102097771,0.0005110683102097771,-3.152903115597867e-05,True,1.0
2015-12-30,0.001217046658895008,0.001217046658895008,-0.005334706010541231,True,1.0
2015-12-31,0.00019627097514643025,0.00019627097514643025,0.0061473187684416165,True,1.0
2016-01-04,-0.002743434746875792,0.002743434746875792,-0.016814835326188556,False,-1.0
2016-01-05,0.004761734060590169,0.004761734060590169,-0.00558862609802313,True,1.0
2016-01-06,0.00043674441193898523,0.00043674441193898523,-0.006041281947013422,True,1.0
2016-01-07,-0.008739168368912285,0.008739168368912285,-0.013690277601283512,False,-1.0
2016-01-08,0.005727851535347568,0.005727851535347568,-0.0013531632194918113,False,1.0
2016-01-11,-0.00972194431177901,0.00972194431177901,0.0048356218107450215,True,-1.0
2016-01-12,0.0030870650997545956,0.0030870650997545956,-0.010135542577683709,True,1.0
2016-01-13,0.006337975699257803,0.006337975699257803,0.0005954034927883238,True,1.0
2016-01-14,-0.012562149744363222,0.012562149744363222,0.009293717123944018,True,-1.0
2016-01-15,0.003297168334071249,0.003297168334071249,-0.01637871354211498,True,1.0
2016-01-18,-0.0023460845262671267,0.0023460845262671267,-0.009345933378285551,True,-1.0
2016-01-19,0.004189879565705346,0.004189879565705346,0.007220501013168076,False,1.0
2016-01-20,-0.010504242932905411,0.010504242932905411,-0.006483647589030855,True,-1.0
2016-01-21,0.009214302252735338,0.009214302252735338,-0.013535968085529594,True,1.0
2016-01-22,0.010842732072163741,0.010842732072163741,0.009074594970922981,False,1.0
2016-01-25,0.006237806043715823,0.006237806043715823,-0.0043648666317991636,True,1.0
2016-01-27,0.0044983218132755845,0.0044983218132755845,-0.0042639628949137,True,1.0
2016-01-28,-0.0015125541998588282,0.0015125541998588282,-0.0002491210740254494,True,-1.0
2016-01-29,-0.0015219309780428805,0.0015219309780428805,0.020260706030696705,True,-1.0
2016-02-01,0.00343095450980139,0.00343095450980139,-0.004420555331378879,True,1.0
2016-02-02,0.001416063731850403,0.001416063731850403,-0.014682864819982887,True,1.0
2016-02-03,-0.00846344146682886,0.00846344146682886,-0.004146174788493698,False,-1.0
2016-02-04,0.006744327738087358,0.006744327738087358,-0.0010052277376446522,False,1.0
2016-02-05,0.0019246353322528362,0.0019246353322528362,0.00955078322464867,False,1.0
2016-02-08,8.012947462643789e-05,8.012947462643789e-05,-0.013678811252901608,True,1.0
2016-02-09,-0.011276158880165149,0.011276158880165149,-0.0007872452366515604,False,-1.0
2016-02-10,-0.0046450343533702455,0.0046450343533702455,-0.006690198736516862,False,-1.0
2016-02-11,-0.0016769124726260837,0.0016769124726260837,-0.031546726209015635,False,-1.0
2016-02-12,0.006780021648195476,0.006780021648195476,-0.006079418482547281,True,1.0
2016-02-15,0.010944054921785613,0.010944054921785613,0.014963137182512718,False,1.0
2016-02-16,0.005346931591478012,0.005346931591478012,-0.021246311404270093,True,1.0
2016-02-17,0.0015039332680097898,0.0015039332680097898,0.007026654054138183,True,1.0
2016-02-18,0.009699682087766087,0.009699682087766087,0.001999344867430897,False,1.0
2016-02-19,-0.002947849315187541,0.002947849315187541,0.005606291903337803,True,-1.0
2016-02-22,-0.0002634819323579378,0.0002634819323579378,0.0035650217001468127,True,-1.0
2016-02-23,0.0007947972099486257,0.0007947972099486257,-0.01805864446598608,True,1.0
2016-02-24,-0.004859633259017395,0.004859633259017395,-0.007957569567137808,False,-1.0
2016-02-25,0.0015885993180327833,0.0015885993180327833,-0.008428344726689681,True,1.0
2016-02-26,0.00985563740119723,0.00985563740119723,-0.001356641278602844,False,1.0
2016-02-29,0.002944655971051602,0.002944655971051602,-0.008992388977820428,True,1.0
2016-03-01,0.00732787038073646,0.00732787038073646,0.026149938505665472,False,1.0
2016-03-02,0.013762983165069666,0.013762983165069666,0.006439747747925587,False,1.0
2016-03-03,0.008237337742907304,0.008237337742907304,0.00619826156084123,False,1.0
2016-03-04,0.003986275924101777,0.003986275924101777,-0.0026713839300206966,True,1.0
2016-03-08,0.00014024790741968182,0.00014024790741968182,-0.00014694615176856835,True,1.0
2016-03-09,-0.006572843882677858,0.006572843882677858,0.012869609845813285,True,-1.0
2016-03-10,0.0017990776866263524,0.0017990776866263524,-0.007845917624271519,True,1.0
2016-03-11,-0.00017362792683233067,0.00017362792683233067,0.0033868544226674548,True,-1.0
2016-03-14,0.0043141196640766565,0.0043141196640766565,-0.0005104470085118739,False,1.0
2016-03-15,-0.0003846662037804676,0.0003846662037804676,-0.009985602025629963,True,-1.0
2016-03-16,-0.0004758723054818775,0.0004758723054818775,0.005592049993589592,True,-1.0
2016-03-17,0.007821290527587932,0.007821290527587932,-0.005934593674517713,True,1.0
2016-03-18,0.002941757223687291,0.002941757223687291,0.009250621623550002,False,1.0
2016-03-21,0.0019528424474863375,0.0019528424474863375,0.011162563327818124,False,1.0
2016-03-22,-0.001129272195541422,0.001129272195541422,0.0025144529172514097,True,-1.0
2016-03-23,0.0003305672142259724,0.0003305672142259724,-0.00012312296010373204,True,1.0
2016-03-28,0.003175014579148578,0.003175014579148578,-0.01626403595707919,True,1.0
2016-03-29,-0.0011228076924926543,0.0011228076924926543,-0.0012554712626235587,True,-1.0
2016-03-30,0.007121244919869685,0.007121244919869685,0.010991896143407176,False,1.0
2016-03-31,-0.0009760953534629197,0.0009760953534629197,0.0013911085693387312,True,-1.0
2016-04-01,-0.0026297552353279794,0.0026297552353279794,-0.0006478320465052308,True,-1.0
2016-04-04,0.002605985720983474,0.002605985720983474,0.003316876391595108,True,1.0
2016-04-05,-0.0028999330523268,0.0028999330523268,-0.01720455679527229,False,-1.0
2016-04-06,0.004320497755044295,0.004320497755044295,-0.0028417450889240297,True,1.0
2016-04-07,0.0021078364511293276,0.0021078364511293276,-0.011002006199631037,True,1.0
2016-04-08,-0.0005433147440364461,0.0005433147440364461,0.0017037259593986637,True,-1.0
2016-04-11,0.0029912654583291592,0.0029912654583291592,0.012351883141377073,True,1.0
2016-04-12,-0.00028024902509555865,0.00028024902509555865,0.0051765420754963,True,-1.0
2016-04-13,0.008846821590924207,0.008846821590924207,0.00942508423897808,False,1.0
2016-04-18,0.007349859638075593,0.007349859638075593,0.000828296510516155,True,1.0
2016-04-20,0.004466323234319841,0.004466323234319841,-0.0044401991880210065,True,1.0
2016-04-21,0.004914861788906788,0.004914861788906788,-0.005230315410789133,True,1.0
2016-04-22,-0.0025593873269102617,0.0025593873269102617,0.0009503535550338235,True,-1.0
2016-04-25,-0.0005696707444031518,0.0005696707444031518,-0.005034959844884049,True,-1.0
2016-04-26,-0.0034245361916989355,0.0034245361916989355,0.01718158206956802,True,-1.0
2016-04-27,-0.0025933455064590803,0.0025933455064590803,0.004772085412207252,True,-1.0
2016-04-28,-0.0015664356887896134,0.0015664356887896134,-0.015080189750285512,True,-1.0
2016-04-29,-0.0003822995316830737,0.0003822995316830737,0.0007074997211333142,True,-1.0
2016-05-02,-0.0034522675799728672,0.0034522675799728672,-0.002147633496016763,False,-1.0
2016-05-03,0.002421232987893585,0.002421232987893585,-0.009942721427951868,True,1.0
2016-05-04,-0.0029495414555634437,0.0029495414555634437,-0.0022785805400940724,True,-1.0
2016-05-05,0.003172651307285161,0.003172651307285161,0.0005820721769499418,False,1.0
2016-05-06,-0.0023075557696658265,0.0023075557696658265,0.0020472933041380454,True,-1.0
