ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
usdinr,hourly_dow,Buy Tue_10 → Sell Thu_11,Tue_10,Thu_11,,False,67,-0.22610622475742356,60.93584157573795,0.6417910447761194,-0.03710562107793214,0.9760425838916669,0.9955534261732731,29,2.6276962860080957,36.1096174302109,0.5862068965517241,0.4073752847851525,0.7448706472035448,0.7276998409320308,0.7031006620841844
usdinr,hourly_dow,Buy Tue_10 → Sell Thu_12,Tue_10,Thu_12,,False,69,-0.8718053241014654,60.03441976669748,0.5942028985507246,-0.1452175814290249,0.9050346948687239,0.9951261764670271,30,2.4487358065399465,35.13483128696971,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.696953910647665,0.7101528481789632
usdinr,hourly_dow,Buy Tue_10 → Sell Thu_13,Tue_10,Thu_13,,False,69,-1.1431827496632974,60.07601016563896,0.6376811594202898,-0.1902893928061074,0.8757755106414736,0.9941298932830266,30,2.772614186729161,36.54336680625949,0.6,0.4232005249827383,0.754096056739166,0.7587188672101887,0.6858474841249635
usdinr,hourly_dow,Buy Tue_10 → Sell Thu_14,Tue_10,Thu_14,,False,70,-1.786266885858209,59.966240592733534,0.6142857142857143,-0.2978787511442999,0.8053050958878312,0.9906774917267753,30,2.6617173718996514,37.50042849365629,0.6333333333333333,0.45513246433604937,0.7812629779598231,0.7097831888374069,0.7050777059799073
usdinr,hourly_dow,Buy Tue_10 → Sell Thu_15,Tue_10,Thu_15,,False,70,-2.6235444550499776,59.550388937797,0.5714285714285714,-0.4405587439219557,0.7155178477811884,0.9852296950060965,31,4.648721851415251,38.132363687230566,0.6129032258064516,0.4382380114113197,0.7626712464872843,1.2191014146264358,0.509410951472115
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_09,Tue_10,Fri_09,,False,72,-0.7189039430421504,60.67782205455215,0.5972222222222222,-0.11847886405609989,0.9207590032014611,0.9951261764670271,31,15.512122050585253,54.9633991335194,0.6774193548387096,0.5014068555995079,0.8143076925268695,2.82226396022243,0.13263363077472298
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_10,Tue_10,Fri_10,,False,72,-2.5972308331166443,61.22149219387116,0.5694444444444444,-0.42423514031509535,0.7218027283352657,0.9852296950060965,31,14.940774869337057,49.584802215300776,0.6774193548387096,0.5014068555995079,0.8143076925268695,3.0131762559953628,0.10929678217894936
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_11,Tue_10,Fri_11,,False,70,-3.466654623237935,62.223048363924924,0.5857142857142857,-0.5571335243754787,0.6449712393114424,0.9852296950060965,31,15.03078251755762,48.52215075917503,0.6451612903225806,0.469476380428149,0.7888355225843418,3.0977156375772275,0.10010935243436365
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_12,Tue_10,Fri_12,,False,71,-3.3960851095161853,60.56917570515697,0.5633802816901409,-0.5606952827041752,0.6404478950511576,0.9852296950060965,31,14.329234141832387,49.562624698606804,0.6451612903225806,0.469476380428149,0.7888355225843418,2.891137067289977,0.12378473410330434
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_13,Tue_10,Fri_13,,False,71,-3.699751821199802,60.950781385631416,0.5492957746478874,-0.607006462770629,0.6131494851653743,0.9852296950060965,31,13.121946188613656,49.31798471867584,0.5806451612903226,0.40765964352020967,0.7358469692645074,2.6606817499670887,0.15541821497594194
